Date,Symbol,Entry,Exit,Score,Result,PnL_Pct,Balance,Profit_Cash
258,ACAP,2.65,2.5174999999999996,0.63,STOP LOSS ❌,-0.05,482633,-500.0
259,KWIN,24.36,26.796000000000003,0.98,TARGET HIT 🎯,0.1,52032220,1000.0
259,CRST,0.413117,0.4544287000000001,0.75,TARGET HIT 🎯,0.1,120122,1000.0
259,ACAP,2.67,2.5364999999999998,0.62,STOP LOSS ❌,-0.05,458501,-500.0
259,EGREF,9.49,10.439000000000002,0.98,TARGET HIT 🎯,0.1,90718923530,1000.0
259,SVCE,5.34,5.0729999999999995,0.73,STOP LOSS ❌,-0.05,325938,-500.0
259,CAED,29.6,32.56,0.67,TARGET HIT 🎯,0.1,63881917,1000.0
260,KWIN,24.44,26.884000000000004,0.98,TARGET HIT 🎯,0.1,57235443,1000.0
260,EGREF,9.73,10.703000000000001,0.93,TARGET HIT 🎯,0.1,99790815883,1000.0
260,MBSC,74.43,81.87300000000002,0.67,TARGET HIT 🎯,0.1,547959,1000.0
261,SCFM,76.5,78.99,0.61,TIME EXIT (3.3%),0.03254901960784307,2041905,325.49019607843076
261,KWIN,24.47,26.917,0.98,TARGET HIT 🎯,0.1,62958987,1000.0
261,MBSC,74.89,71.1455,0.64,STOP LOSS ❌,-0.05,520561,-500.0
261,EGREF,9.75,10.725000000000001,0.92,TARGET HIT 🎯,0.1,109769897471,1000.0
262,MBSC,75.49,71.71549999999999,0.64,STOP LOSS ❌,-0.05,494533,-500.0
262,KWIN,24.23,26.653000000000002,0.98,TARGET HIT 🎯,0.1,69254886,1000.0
262,EGREF,9.68,10.648,0.94,TARGET HIT 🎯,0.1,120746887218,1000.0
262,EBSC,0.92,1.0120000000000002,0.66,TARGET HIT 🎯,0.1,1610140,1000.0
262,SCFM,78.0,76.95,0.62,TIME EXIT (-1.3%),-0.013461538461538426,2014418,-134.61538461538427
263,KWIN,24.96,27.456000000000003,0.99,TARGET HIT 🎯,0.1,76180374,1000.0
263,SCFM,79.05,77.01,0.62,TIME EXIT (-2.6%),-0.025806451612903125,1962433,-258.06451612903123
263,EBSC,1.08,1.026,0.67,STOP LOSS ❌,-0.05,1529633,-500.0
263,MBSC,73.4,69.73,0.65,STOP LOSS ❌,-0.05,469806,-500.0
263,EGREF,9.64,10.604000000000001,0.98,TARGET HIT 🎯,0.1,132821575940,1000.0
264,EGREF,9.31,10.241000000000001,0.96,TARGET HIT 🎯,0.1,146103733534,1000.0
264,MPCI,74.58,82.03800000000001,0.61,TARGET HIT 🎯,0.1,124248,1000.0
264,COSG,1.605,1.7655,0.7,TARGET HIT 🎯,0.1,257493,1000.0
264,KWIN,24.55,27.005000000000003,0.99,TARGET HIT 🎯,0.1,83798412,1000.0
264,MENA,5.39,5.929,0.67,TARGET HIT 🎯,0.1,212804,1000.0
265,KWIN,24.6,27.060000000000002,0.99,TARGET HIT 🎯,0.1,92178253,1000.0
265,DGTZ,2.59,2.4604999999999997,0.65,STOP LOSS ❌,-0.05,141179,-500.0
265,EBSC,1.03,1.1330000000000002,0.8,TARGET HIT 🎯,0.1,1682596,1000.0
265,GTEX,4.13,3.9234999999999998,0.65,STOP LOSS ❌,-0.05,99275,-500.0
265,SCFM,78.06,77.0,0.62,TIME EXIT (-1.4%),-0.013579297975915991,1935784,-135.79297975915992
265,EGREF,9.33,10.263000000000002,0.98,TARGET HIT 🎯,0.1,160714106888,1000.0
266,MBSC,73.4,69.73,0.63,STOP LOSS ❌,-0.05,446316,-500.0
266,EGREF,9.65,10.615000000000002,0.92,TARGET HIT 🎯,0.1,176785517576,1000.0
266,KWIN,24.0,26.400000000000002,0.98,TARGET HIT 🎯,0.1,101396078,1000.0
267,EGREF,9.36,10.296,0.96,TARGET HIT 🎯,0.1,194464069334,1000.0
267,EIUD,0.297,0.28214999999999996,0.7,STOP LOSS ❌,-0.05,94311,-500.0
267,KWIN,24.01,26.411000000000005,0.98,TARGET HIT 🎯,0.1,111535686,1000.0
267,SCFM,78.15,76.95,0.6,TIME EXIT (-1.5%),-0.01535508637236088,1906060,-153.5508637236088
267,MEPA,1.26,1.1969999999999998,0.61,STOP LOSS ❌,-0.05,140155,-500.0
268,MPCI,81.6,89.76,0.71,TARGET HIT 🎯,0.1,136673,1000.0
268,KWIN,23.99,26.389,0.98,TARGET HIT 🎯,0.1,122689255,1000.0
268,EGREF,9.77,10.747,0.93,TARGET HIT 🎯,0.1,213910476267,1000.0
268,MBSC,74.49,70.76549999999999,0.63,STOP LOSS ❌,-0.05,424000,-500.0
269,MPCI,81.35,89.485,0.64,TARGET HIT 🎯,0.1,150340,1000.0
269,KWIN,23.99,26.389,0.98,TARGET HIT 🎯,0.1,134958180,1000.0
269,EGREF,9.45,10.395,0.98,TARGET HIT 🎯,0.1,235301523894,1000.0
269,ARVA,4.62,5.082000000000001,0.67,TARGET HIT 🎯,0.1,185128,1000.0
270,RAKT,22.48,21.355999999999998,0.63,STOP LOSS ❌,-0.05,200698,-500.0
270,EGREF,9.58,10.538,0.98,TARGET HIT 🎯,0.1,258831676284,1000.0
270,KWIN,24.97,27.467000000000002,0.98,TARGET HIT 🎯,0.1,148453998,1000.0
271,EGREF,9.51,10.461,0.98,TARGET HIT 🎯,0.1,284714843912,1000.0
271,KWIN,24.07,26.477000000000004,0.98,TARGET HIT 🎯,0.1,163299398,1000.0
272,AJWA,123.86,117.66699999999999,0.67,STOP LOSS ❌,-0.05,151889,-500.0
272,EGREF,9.6,10.56,0.98,TARGET HIT 🎯,0.1,313186328303,1000.0
272,KWIN,24.92,27.412000000000003,0.99,TARGET HIT 🎯,0.1,179629338,1000.0
273,EGREF,9.37,10.307,0.98,TARGET HIT 🎯,0.1,344504961134,1000.0
273,KWIN,24.57,27.027,0.99,TARGET HIT 🎯,0.1,197592272,1000.0
273,MPCI,82.63,90.893,0.64,TARGET HIT 🎯,0.1,165374,1000.0
274,KWIN,24.97,27.467000000000002,0.98,TARGET HIT 🎯,0.1,217351499,1000.0
274,EGREF,9.38,10.318000000000001,0.98,TARGET HIT 🎯,0.1,378955457247,1000.0
275,EGREF,9.85,10.835,0.84,TARGET HIT 🎯,0.1,416851002972,1000.0
275,KWIN,25.3,27.830000000000002,0.98,TARGET HIT 🎯,0.1,239086649,1000.0
275,MEPA,1.24,1.178,0.61,STOP LOSS ❌,-0.05,133147,-500.0
276,DTPP,75.4,71.63,0.65,STOP LOSS ❌,-0.05,602971,-500.0
276,EGREF,9.64,10.604000000000001,0.99,TARGET HIT 🎯,0.1,458536103269,1000.0
276,MPCI,87.61,96.37100000000001,0.63,TARGET HIT 🎯,0.1,181912,1000.0
276,KWIN,24.5,26.950000000000003,0.98,TARGET HIT 🎯,0.1,262995314,1000.0
276,ARCC,23.0,22.64,0.67,TIME EXIT (-1.6%),-0.015652173913043455,164462,-156.52173913043455
276,MBSC,74.55,70.82249999999999,0.6,STOP LOSS ❌,-0.05,402800,-500.0
277,DTPP,72.65,79.915,0.66,TARGET HIT 🎯,0.1,663268,1000.0
277,MPCI,87.81,96.59100000000001,0.63,TARGET HIT 🎯,0.1,200103,1000.0
277,MBSC,74.0,70.3,0.62,STOP LOSS ❌,-0.05,382660,-500.0
277,EGREF,9.43,10.373000000000001,0.99,TARGET HIT 🎯,0.1,504389713596,1000.0
277,EIUD,0.292416,0.2777952,0.67,STOP LOSS ❌,-0.05,89595,-500.0
277,CAED,29.03,31.933000000000003,0.75,TARGET HIT 🎯,0.1,70270109,1000.0
277,CFGH,0.108,0.1188,0.62,TARGET HIT 🎯,0.1,104500,1000.0
277,KWIN,24.72,27.192,0.98,TARGET HIT 🎯,0.1,289294846,1000.0
277,IFAP,18.6,20.460000000000004,0.68,TARGET HIT 🎯,0.1,126445,1000.0
278,KWIN,24.27,26.697000000000003,0.98,TARGET HIT 🎯,0.1,318224330,1000.0
278,EGREF,9.41,10.351,0.98,TARGET HIT 🎯,0.1,554828684956,1000.0
278,MPCI,93.83,103.21300000000001,0.7,TARGET HIT 🎯,0.1,220113,1000.0
278,ARVA,6.65,6.3175,0.72,STOP LOSS ❌,-0.05,175871,-500.0
278,IFAP,19.98,18.980999999999998,0.7,STOP LOSS ❌,-0.05,120122,-500.0
279,DTPP,78.47,74.5465,0.65,STOP LOSS ❌,-0.05,630104,-500.0
279,MBSC,72.38,68.761,0.6,STOP LOSS ❌,-0.05,363527,-500.0
279,EBSC,1.38,1.311,0.68,STOP LOSS ❌,-0.05,1598466,-500.0
279,PRMH,0.85,0.935,0.69,TARGET HIT 🎯,0.1,126445,1000.0
279,EGREF,9.5,10.450000000000001,0.99,TARGET HIT 🎯,0.1,610311553452,1000.0
279,RMDA,3.112652,3.4239172000000004,0.68,TARGET HIT 🎯,0.1,114950,1000.0
279,KWIN,24.32,26.752000000000002,0.98,TARGET HIT 🎯,0.1,350046763,1000.0
279,CCRS,3.46,3.806,0.64,TARGET HIT 🎯,0.1,173330,1000.0
280,EGREF,9.34,10.274000000000001,0.98,TARGET HIT 🎯,0.1,671342708797,1000.0
280,KWIN,25.33,27.863,0.99,TARGET HIT 🎯,0.1,385051440,1000.0
280,CCRS,3.63,3.9930000000000003,0.65,TARGET HIT 🎯,0.1,190663,1000.0
280,MBSC,73.16,69.502,0.61,STOP LOSS ❌,-0.05,345350,-500.0
280,OFH,0.436,0.41419999999999996,0.62,STOP LOSS ❌,-0.05,79114,-500.0
281,MBSC,72.92,69.274,0.6,STOP LOSS ❌,-0.05,328083,-500.0
281,EGREF,9.2,10.12,0.98,TARGET HIT 🎯,0.1,738476979677,1000.0
281,KWIN,25.3,27.830000000000002,0.98,TARGET HIT 🎯,0.1,423556584,1000.0
281,MPCI,95.26,90.497,0.67,STOP LOSS ❌,-0.05,209108,-500.0
281,EEII,1.35,1.4850000000000003,0.63,TARGET HIT 🎯,0.1,126445,1000.0
282,EEII,1.35,1.4850000000000003,0.6,TARGET HIT 🎯,0.1,139089,1000.0
282,KWIN,25.25,27.775000000000002,0.98,TARGET HIT 🎯,0.1,465912242,1000.0
282,EGREF,9.4,10.340000000000002,0.98,TARGET HIT 🎯,0.1,812324677644,1000.0
282,CAED,28.2,31.020000000000003,0.63,TARGET HIT 🎯,0.1,77297120,1000.0
283,IEEC,0.366,0.34769999999999995,0.67,STOP LOSS ❌,-0.05,95000,-500.0
283,EEII,1.34,1.4740000000000002,0.62,TARGET HIT 🎯,0.1,152998,1000.0
283,CCRS,3.88,3.686,0.65,STOP LOSS ❌,-0.05,181130,-500.0
283,KWIN,24.23,26.653000000000002,0.98,TARGET HIT 🎯,0.1,512503467,1000.0
283,EGREF,9.37,10.307,0.98,TARGET HIT 🎯,0.1,893557145409,1000.0
283,ATQA,6.45,7.095000000000001,0.67,TARGET HIT 🎯,0.1,103742,1000.0
283,MBSC,73.0,73.5,0.61,TIME EXIT (0.7%),0.00684931506849315,330330,68.4931506849315
284,KWIN,25.5,24.224999999999998,0.99,STOP LOSS ❌,-0.05,486878293,-500.0
284,EEII,1.33,1.4630000000000003,0.61,TARGET HIT 🎯,0.1,168298,1000.0
284,GSSC,150.02,165.02200000000002,0.6,TARGET HIT 🎯,0.1,119009,1000.0
284,EGREF,9.0,9.9,0.96,TARGET HIT 🎯,0.1,982912859950,1000.0
285,EGREF,9.41,10.351,0.96,TARGET HIT 🎯,0.1,1081204145945,1000.0
285,GSSC,151.0,166.10000000000002,0.6,TARGET HIT 🎯,0.1,130909,1000.0
285,PRMH,0.97,0.9215,0.77,STOP LOSS ❌,-0.05,120122,-500.0
285,KWIN,24.0,26.400000000000002,0.94,TARGET HIT 🎯,0.1,535566123,1000.0
286,MFSC,30.35,28.8325,0.67,STOP LOSS ❌,-0.05,125528,-500.0
286,EGREF,9.38,8.911,0.98,STOP LOSS ❌,-0.05,1027143938648,-500.0
286,KWIN,24.19,26.609000000000005,0.98,TARGET HIT 🎯,0.1,589122735,1000.0
287,KWIN,24.1,26.510000000000005,0.98,TARGET HIT 🎯,0.1,648035009,1000.0
287,UNIP,0.246999,0.2716989,0.71,TARGET HIT 🎯,0.1,121000,1000.0
287,GSSC,149.0,163.9,0.61,TARGET HIT 🎯,0.1,144000,1000.0
287,EGREF,9.15,8.6925,0.83,STOP LOSS ❌,-0.05,975786741715,-500.0
287,ACAP,2.64,2.9040000000000004,0.6,TARGET HIT 🎯,0.1,504352,1000.0
287,ELNA,31.4,34.54,0.65,TARGET HIT 🎯,0.1,138081,1000.0
287,MCQE,71.63,78.793,0.68,TARGET HIT 🎯,0.1,143248,1000.0
288,KWIN,24.3,26.730000000000004,0.98,TARGET HIT 🎯,0.1,712838509,1000.0
288,MOSC,62.0,68.2,0.63,TARGET HIT 🎯,0.1,83916,1000.0
288,MPCI,107.02,117.72200000000001,0.68,TARGET HIT 🎯,0.1,230019,1000.0
288,ELNA,32.97,36.267,0.7,TARGET HIT 🎯,0.1,151889,1000.0
288,GSSC,149.6,164.56,0.61,TARGET HIT 🎯,0.1,158401,1000.0
288,SCFM,92.32,87.704,0.64,STOP LOSS ❌,-0.05,1810757,-500.0
288,ADCI,72.5,79.75,0.6,TARGET HIT 🎯,0.1,212804,1000.0
289,ELNA,34.61,32.8795,0.7,STOP LOSS ❌,-0.05,144294,-500.0
289,ACRO,70.11,77.12100000000001,0.61,TARGET HIT 🎯,0.1,267321,1000.0
289,KWIN,24.87,27.357000000000003,0.98,TARGET HIT 🎯,0.1,784122360,1000.0
289,MPCI,117.0,128.70000000000002,0.73,TARGET HIT 🎯,0.1,253021,1000.0
289,SCFM,90.08,85.576,0.63,STOP LOSS ❌,-0.05,1720219,-500.0
290,KWIN,24.0,26.400000000000002,0.98,TARGET HIT 🎯,0.1,862534597,1000.0
290,ACRO,69.86,76.846,0.62,TARGET HIT 🎯,0.1,294053,1000.0
290,ADCI,75.79,83.36900000000001,0.61,TARGET HIT 🎯,0.1,234085,1000.0
291,MPCI,126.25,138.875,0.71,TARGET HIT 🎯,0.1,278323,1000.0
291,MBSC,77.51,73.6345,0.65,STOP LOSS ❌,-0.05,313813,-500.0
291,ATQA,8.2,9.02,0.67,TARGET HIT 🎯,0.1,114116,1000.0
291,EEII,1.42,1.562,0.69,TARGET HIT 🎯,0.1,185128,1000.0
291,KWIN,23.97,26.367,0.98,TARGET HIT 🎯,0.1,948788056,1000.0
291,ACRO,72.13,68.5235,0.66,STOP LOSS ❌,-0.05,279351,-500.0
292,KWIN,24.47,26.917,0.98,TARGET HIT 🎯,0.1,1043666862,1000.0
292,MBSC,78.35,74.43249999999999,0.64,STOP LOSS ❌,-0.05,298123,-500.0
292,ADCI,76.395,84.03450000000001,0.62,TARGET HIT 🎯,0.1,257493,1000.0
292,DTPP,74.43,81.87300000000002,0.64,TARGET HIT 🎯,0.1,693115,1000.0
292,OCDI,61.0,57.949999999999996,0.61,STOP LOSS ❌,-0.05,94018,-500.0
292,ACRO,74.62,70.889,0.67,STOP LOSS ❌,-0.05,265383,-500.0
293,ACRO,73.19,69.53049999999999,0.61,STOP LOSS ❌,-0.05,252114,-500.0
293,DTPP,73.57,80.92699999999999,0.64,TARGET HIT 🎯,0.1,762426,1000.0
293,KWIN,24.3,26.730000000000004,0.98,TARGET HIT 🎯,0.1,1148033548,1000.0
293,SMFR,208.59,198.16049999999998,0.64,STOP LOSS ❌,-0.05,109202,-500.0
293,EEII,1.49,1.639,0.64,TARGET HIT 🎯,0.1,203640,1000.0
293,ISMQ,6.24,6.864000000000001,0.68,TARGET HIT 🎯,0.1,125528,1000.0
293,ADCI,76.055,83.66050000000001,0.62,TARGET HIT 🎯,0.1,283243,1000.0
293,MPCO,1.95,1.8524999999999998,0.69,STOP LOSS ❌,-0.05,121367,-500.0
293,MBSC,76.52,72.69399999999999,0.65,STOP LOSS ❌,-0.05,283217,-500.0
294,ADCI,89.0,84.55,0.65,STOP LOSS ❌,-0.05,269081,-500.0
294,SCFM,86.02,94.622,0.62,TARGET HIT 🎯,0.1,1892241,1000.0
294,ACAP,3.08,2.9259999999999997,0.69,STOP LOSS ❌,-0.05,479134,-500.0
294,MPCO,1.88,1.7859999999999998,0.63,STOP LOSS ❌,-0.05,115299,-500.0
294,MPCI,131.76,144.936,0.7,TARGET HIT 🎯,0.1,306155,1000.0
295,SCEM,59.97,65.967,0.69,TARGET HIT 🎯,0.1,141179,1000.0
295,ACAP,3.04,2.888,0.62,STOP LOSS ❌,-0.05,455177,-500.0
295,SCFM,87.38,96.11800000000001,0.63,TARGET HIT 🎯,0.1,2081466,1000.0
295,EPPK,7.79,8.569,0.63,TARGET HIT 🎯,0.1,277127,1000.0
295,ARAB,0.23,0.25300000000000006,0.67,TARGET HIT 🎯,0.1,108410,1000.0
295,ACRO,74.0,70.3,0.61,STOP LOSS ❌,-0.05,239508,-500.0
295,MCQE,86.52,82.19399999999999,0.7,STOP LOSS ❌,-0.05,136086,-500.0
295,MPCO,1.85,1.7575,0.63,STOP LOSS ❌,-0.05,109534,-500.0
296,SCFM,85.0,93.50000000000001,0.65,TARGET HIT 🎯,0.1,2289612,1000.0
296,DTPP,73.64,81.004,0.61,TARGET HIT 🎯,0.1,838669,1000.0
297,ACAP,3.34,3.1729999999999996,0.71,STOP LOSS ❌,-0.05,432418,-500.0
297,ADCI,76.0,83.60000000000001,0.94,TARGET HIT 🎯,0.1,295989,1000.0
298,ARAB,0.22,0.24200000000000002,0.64,TARGET HIT 🎯,0.1,119251,1000.0
298,OBRI,10.8,11.880000000000003,0.7,TARGET HIT 🎯,0.1,109202,1000.0
298,DTPP,75.08,82.58800000000001,0.67,TARGET HIT 🎯,0.1,922536,1000.0
299,OFH,0.455,0.43224999999999997,0.68,STOP LOSS ❌,-0.05,75158,-500.0
299,DTPP,75.91,83.501,0.67,TARGET HIT 🎯,0.1,1014790,1000.0
299,MCQE,91.0,86.45,0.68,STOP LOSS ❌,-0.05,129281,-500.0
300,DTPP,80.4,88.44000000000001,0.65,TARGET HIT 🎯,0.1,1116269,1000.0
300,SCFM,91.01,100.11100000000002,0.66,TARGET HIT 🎯,0.1,2518573,1000.0
300,ICFC,21.0,23.1,0.67,TARGET HIT 🎯,0.1,132135,1000.0
301,SCFM,88.88,97.768,0.64,TARGET HIT 🎯,0.1,2770431,1000.0
301,WCDF,421.27,463.397,0.71,TARGET HIT 🎯,0.1,158724,1000.0
301,DTPP,79.95,87.94500000000001,0.65,TARGET HIT 🎯,0.1,1227895,1000.0
301,ACAP,3.21,3.0494999999999997,0.67,STOP LOSS ❌,-0.05,410797,-500.0
301,IFAP,24.25,23.037499999999998,0.68,STOP LOSS ❌,-0.05,114116,-500.0
302,IFAP,26.11,24.804499999999997,0.7,STOP LOSS ❌,-0.05,108410,-500.0
302,KWIN,27.1,25.745,0.72,STOP LOSS ❌,-0.05,1090631871,-500.0
302,DTPP,81.38,89.518,0.62,TARGET HIT 🎯,0.1,1350685,1000.0
302,MOSC,72.32,79.55199999999999,0.63,TARGET HIT 🎯,0.1,92307,1000.0
302,ATLC,5.11,4.8545,0.69,STOP LOSS ❌,-0.05,114950,-500.0
302,ARAB,0.24,0.22799999999999998,0.68,STOP LOSS ❌,-0.05,113289,-500.0
303,GSSC,151.0,166.10000000000002,0.69,TARGET HIT 🎯,0.1,174241,1000.0
303,DTPP,80.0,88.0,0.63,TARGET HIT 🎯,0.1,1485754,1000.0
303,SCFM,109.04,119.94400000000002,0.73,TARGET HIT 🎯,0.1,3047474,1000.0
304,SCFM,130.84,124.298,0.69,STOP LOSS ❌,-0.05,2895100,-500.0
304,PRMH,0.79,0.8690000000000001,0.77,TARGET HIT 🎯,0.1,132135,1000.0
304,DTPP,78.25,86.075,0.64,TARGET HIT 🎯,0.1,1634329,1000.0
304,ADCI,77.055,84.76050000000001,0.62,TARGET HIT 🎯,0.1,325588,1000.0
305,GSSC,146.15,160.76500000000001,0.62,TARGET HIT 🎯,0.1,191665,1000.0
305,CERA,1.15,1.265,0.68,TARGET HIT 🎯,0.1,99275,1000.0
305,UEFM,548.55,521.1225,0.61,STOP LOSS ❌,-0.05,88946,-500.0
305,SCFM,109.84,120.82400000000001,0.75,TARGET HIT 🎯,0.1,3184610,1000.0
305,MOSC,74.91,71.16449999999999,0.64,STOP LOSS ❌,-0.05,87692,-500.0
306,ACRO,66.0,67.7,0.6,TIME EXIT (2.6%),0.025757575757575802,245677,257.575757575758
306,ARCC,20.0,22.0,0.61,TARGET HIT 🎯,0.1,180909,1000.0
306,ARVA,5.84,6.424,0.68,TARGET HIT 🎯,0.1,193458,1000.0
307,AREH,1.16,1.1019999999999999,0.69,STOP LOSS ❌,-0.05,120122,-500.0
307,CEFM,64.27,70.697,0.64,TARGET HIT 🎯,0.1,8692325,1000.0
307,DTPP,88.0,83.6,0.66,STOP LOSS ❌,-0.05,1552613,-500.0
307,KWIN,22.91,25.201,0.61,TARGET HIT 🎯,0.1,1199695058,1000.0
307,MBSC,74.2,81.62,0.6,TARGET HIT 🎯,0.1,311538,1000.0
307,EALR,96.23,105.85300000000001,0.69,TARGET HIT 🎯,0.1,35012711,1000.0
308,CEFM,63.59,69.94900000000001,0.62,TARGET HIT 🎯,0.1,9561558,1000.0
308,DTPP,89.0,84.55,0.66,STOP LOSS ❌,-0.05,1474982,-500.0
308,MOED,0.4,0.38,0.68,STOP LOSS ❌,-0.05,97318,-500.0
309,CEFM,63.59,69.94900000000001,0.6,TARGET HIT 🎯,0.1,10517714,1000.0
309,DTPP,79.38,87.318,0.77,TARGET HIT 🎯,0.1,1622480,1000.0
310,SEIG,87.84,83.448,0.63,STOP LOSS ❌,-0.05,5016673,-500.0
310,COSG,1.675,1.59125,0.62,STOP LOSS ❌,-0.05,244619,-500.0
310,CEFM,63.59,69.94900000000001,0.62,TARGET HIT 🎯,0.1,11569485,1000.0
311,CEFM,63.59,69.94900000000001,0.6,TARGET HIT 🎯,0.1,12726434,1000.0
311,SEIG,77.16,73.30199999999999,0.73,STOP LOSS ❌,-0.05,4765840,-500.0
311,ADCI,78.5,86.35000000000001,0.61,TARGET HIT 🎯,0.1,358146,1000.0
311,MBSC,78.48,86.32800000000002,0.62,TARGET HIT 🎯,0.1,342692,1000.0
311,COSG,1.66,1.59,0.61,TIME EXIT (-4.2%),-0.04216867469879509,234303,-421.68674698795087
312,COPR,0.299116,0.32902760000000003,0.67,TARGET HIT 🎯,0.1,151889,1000.0
312,ACAP,3.54,3.363,0.65,STOP LOSS ❌,-0.05,390258,-500.0
312,COSG,1.66,1.605,0.62,TIME EXIT (-3.3%),-0.03313253012048189,226540,-331.3253012048189
312,MBSC,84.47,87.25,0.69,TIME EXIT (3.3%),0.0329110926956316,353971,329.11092695631595
313,SVCE,4.23,4.48,0.62,TIME EXIT (5.9%),0.05910165484633569,345201,591.0165484633569
313,COPR,0.316135,0.3477485,0.69,TARGET HIT 🎯,0.1,167078,1000.0
313,AALR,71.85,79.035,0.73,TARGET HIT 🎯,0.1,325588,1000.0
313,COSG,1.715,1.62925,0.62,STOP LOSS ❌,-0.05,215213,-500.0
313,ELKA,2.46,2.3369999999999997,0.68,STOP LOSS ❌,-0.05,93627,-500.0
313,MBSC,85.35,93.885,0.67,TARGET HIT 🎯,0.1,389368,1000.0
313,ACAP,3.56,3.3819999999999997,0.63,STOP LOSS ❌,-0.05,370745,-500.0
314,COSG,1.73,1.6435,0.62,STOP LOSS ❌,-0.05,204453,-500.0
314,KABO,5.78,6.3580000000000005,0.67,TARGET HIT 🎯,0.1,83278,1000.0
314,ACAP,3.58,3.401,0.63,STOP LOSS ❌,-0.05,352207,-500.0
314,PHTV,200.42,190.39899999999997,0.67,STOP LOSS ❌,-0.05,309308,-500.0
314,CEFM,66.41,63.089499999999994,0.64,STOP LOSS ❌,-0.05,12090112,-500.0
314,ARCC,22.32,24.552000000000003,0.62,TARGET HIT 🎯,0.1,199000,1000.0
314,SVCE,4.32,4.42,0.64,TIME EXIT (2.3%),0.023148148148148064,353192,231.48148148148064
314,MBSC,84.35,92.785,0.66,TARGET HIT 🎯,0.1,428305,1000.0
315,MOSC,71.6,78.76,0.73,TARGET HIT 🎯,0.1,96461,1000.0
315,MBSC,85.5,94.05000000000001,0.61,TARGET HIT 🎯,0.1,471135,1000.0
315,ADCI,83.0,85.515,0.61,TIME EXIT (3.0%),0.030301204819277117,368999,303.01204819277115
315,COPR,0.335216,0.36873760000000005,0.67,TARGET HIT 🎯,0.1,183785,1000.0
315,ACAP,3.58,3.401,0.63,STOP LOSS ❌,-0.05,334597,-500.0
315,COSG,1.725,1.63875,0.62,STOP LOSS ❌,-0.05,194230,-500.0
315,SVCE,4.31,4.36,0.62,TIME EXIT (1.2%),0.011600928074246106,357289,116.00928074246106
316,MBSC,86.25,94.87500000000001,0.63,TARGET HIT 🎯,0.1,518249,1000.0
316,OFH,0.448,0.49280000000000007,0.63,TARGET HIT 🎯,0.1,82674,1000.0
317,ADCI,82.515,86.49,0.62,TIME EXIT (4.8%),0.04817305944373743,386774,481.73059443737435
317,EGTS,9.44,10.384,0.69,TARGET HIT 🎯,0.1,121000,1000.0
317,MBSC,86.0,94.60000000000001,0.61,TARGET HIT 🎯,0.1,570073,1000.0
317,ARCC,24.1,26.510000000000005,0.61,TARGET HIT 🎯,0.1,218900,1000.0
317,SVCE,4.35,4.33,0.63,TIME EXIT (-0.5%),-0.00459770114942519,355647,-45.977011494251904
318,SVCE,4.36,4.796000000000001,0.63,TARGET HIT 🎯,0.1,391211,1000.0
318,ADCI,88.495,84.07025,0.65,STOP LOSS ❌,-0.05,367436,-500.0
318,MBSC,86.0,94.60000000000001,0.6,TARGET HIT 🎯,0.1,627081,1000.0
318,OFH,0.476,0.5236000000000001,0.68,TARGET HIT 🎯,0.1,90941,1000.0
319,ADPC,3.75,4.125,0.68,TARGET HIT 🎯,0.1,267028,1000.0
319,ADCI,89.45,84.97749999999999,0.61,STOP LOSS ❌,-0.05,349064,-500.0
319,COSG,1.735,1.64825,0.62,STOP LOSS ❌,-0.05,184518,-500.0
319,OFH,0.476,0.5236000000000001,0.62,TARGET HIT 🎯,0.1,100035,1000.0
319,AFMC,26.25,25.98,0.62,TIME EXIT (-1.0%),-0.01028571428571427,193189,-102.85714285714269
319,ARCC,24.04,26.444000000000003,0.62,TARGET HIT 🎯,0.1,240790,1000.0
320,CEFM,64.65,61.417500000000004,0.61,STOP LOSS ❌,-0.05,11485606,-500.0
320,CRST,0.530211,0.5832321,0.67,TARGET HIT 🎯,0.1,132135,1000.0
320,MBSC,85.41,93.95100000000001,0.62,TARGET HIT 🎯,0.1,689789,1000.0
320,AFMC,26.07,26.37,0.61,TIME EXIT (1.2%),0.011507479861910268,195412,115.07479861910268
320,SVCE,4.48,4.256,0.62,STOP LOSS ❌,-0.05,371651,-500.0
321,ISMA,11.98,11.381,0.69,STOP LOSS ❌,-0.05,85115,-500.0
321,COPR,0.401744,0.44191840000000004,0.7,TARGET HIT 🎯,0.1,202164,1000.0
321,COSG,1.71,1.6244999999999998,0.6,STOP LOSS ❌,-0.05,175292,-500.0
321,ADCI,87.5,86.1,0.61,TIME EXIT (-1.6%),-0.016000000000000066,343479,-160.00000000000065
321,ARCC,24.22,26.642,0.6,TARGET HIT 🎯,0.1,264869,1000.0
321,MOED,0.43,0.4085,0.7,STOP LOSS ❌,-0.05,92452,-500.0
322,SVCE,4.33,4.763000000000001,0.61,TARGET HIT 🎯,0.1,408816,1000.0
322,COSG,1.7,1.615,0.61,STOP LOSS ❌,-0.05,166528,-500.0
322,RTVC,4.42,4.199,0.66,STOP LOSS ❌,-0.05,125528,-500.0
322,CEFM,64.65,61.417500000000004,0.61,STOP LOSS ❌,-0.05,10911326,-500.0
322,OFH,0.488,0.5368,0.63,TARGET HIT 🎯,0.1,110039,1000.0
322,MPCO,1.88,1.7859999999999998,0.61,STOP LOSS ❌,-0.05,104057,-500.0
